Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Compute Speedup, Total Speedup, Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0100839, 0.0187289, 1.42802e+09, 7.68867e+08, 3.12498, 1.68254, 3, 192, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0103746, 0.018959, 1.38801e+09, 7.59533e+08, 3.03742, 1.66211, 3, 192, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0120114, 0.01997, 1.19886e+09, 7.21082e+08, 2.6235, 1.57797, 3, 160, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0120373, 0.0205843, 1.19628e+09, 6.99562e+08, 2.61787, 1.53087, 3, 160, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0125041, 0.0210384, 1.15163e+09, 6.84462e+08, 2.52014, 1.49783, 3, 160, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0149884, 0.0229543, 9.60744e+08, 6.27334e+08, 2.10243, 1.37282, 3, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0150855, 0.0236743, 9.54561e+08, 6.08255e+08, 2.0889, 1.33107, 3, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0155862, 0.0241572, 9.23894e+08, 5.96094e+08, 2.02179, 1.30445, 3, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0200101, 0.0279532, 7.19635e+08, 5.15146e+08, 1.5748, 1.12731, 3, 96, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.019991, 0.0285125, 7.20323e+08, 5.05041e+08, 1.57631, 1.1052, 3, 96, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0207444, 0.0292492, 6.94163e+08, 4.92322e+08, 1.51906, 1.07736, 3, 96, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0300142, 0.0379933, 4.79773e+08, 3.79014e+08, 1.0499, 0.829408, 3, 64, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0299513, 0.0385363, 4.8078e+08, 3.73674e+08, 1.05211, 0.817723, 3, 64, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0311285, 0.0396983, 4.62598e+08, 3.62736e+08, 1.01232, 0.793786, 3, 64, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0597985, 0.0685217, 2.40809e+08, 2.10152e+08, 0.52697, 0.459884, 3, 32, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.060011, 0.0685413, 2.39956e+08, 2.10092e+08, 0.525104, 0.459752, 3, 32, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0620797, 0.070846, 2.3196e+08, 2.03258e+08, 0.507606, 0.444795, 3, 32, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00542518, 0.0134345, 2.65429e+09, 1.07186e+09, 5.80847, 2.3456, 1, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00541101, 0.0140058, 2.66124e+09, 1.02815e+09, 5.82368, 2.24993, 1, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00550925, 0.0140196, 2.61379e+09, 1.02714e+09, 5.71984, 2.24772, 1, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00566218, 0.0143231, 2.54319e+09, 1.00537e+09, 5.56535, 2.20008, 1, 992, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00565299, 0.0142615, 2.54732e+09, 1.00971e+09, 5.57439, 2.20958, 1, 992, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00576554, 0.0143552, 2.4976e+09, 1.00312e+09, 5.46558, 2.19517, 1, 992, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00585731, 0.0144488, 2.45847e+09, 9.96625e+08, 5.37994, 2.18095, 1, 960, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00578106, 0.0143796, 2.49089e+09, 1.00142e+09, 5.45091, 2.19144, 1, 960, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00587683, 0.0137924, 2.4503e+09, 1.04405e+09, 5.36207, 2.28474, 1, 960, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00596854, 0.0145288, 2.41265e+09, 9.91135e+08, 5.27968, 2.16893, 1, 928, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00597002, 0.0145018, 2.41205e+09, 9.92979e+08, 5.27838, 2.17297, 1, 928, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00608595, 0.0146291, 2.3661e+09, 9.84338e+08, 5.17783, 2.15406, 1, 928, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00613126, 0.0146863, 2.34862e+09, 9.80508e+08, 5.13956, 2.14568, 1, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0061297, 0.0146671, 2.34922e+09, 9.81791e+08, 5.14087, 2.14849, 1, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00637469, 0.0149002, 2.25893e+09, 9.66428e+08, 4.9433, 2.11487, 1, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00645373, 0.0149878, 2.23127e+09, 9.60783e+08, 4.88276, 2.10251, 1, 864, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00643683, 0.0149356, 2.23713e+09, 9.64136e+08, 4.89558, 2.10985, 1, 864, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00650896, 0.0146068, 2.21234e+09, 9.85839e+08, 4.84133, 2.15734, 1, 864, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00660403, 0.0151882, 2.18049e+09, 9.48103e+08, 4.77163, 2.07477, 1, 832, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00658502, 0.0151791, 2.18678e+09, 9.48675e+08, 4.7854, 2.07602, 1, 832, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00677795, 0.0153442, 2.12454e+09, 9.38468e+08, 4.64919, 2.05368, 1, 832, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00683478, 0.0153562, 2.10687e+09, 9.37734e+08, 4.61053, 2.05208, 1, 800, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00690618, 0.0154559, 2.08509e+09, 9.31681e+08, 4.56287, 2.03883, 1, 800, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0071057, 0.0156557, 2.02654e+09, 9.19792e+08, 4.43475, 2.01281, 1, 800, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00715158, 0.0157743, 2.01354e+09, 9.12877e+08, 4.4063, 1.99768, 1, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00713827, 0.0158299, 2.01729e+09, 9.0967e+08, 4.41451, 1.99066, 1, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00731286, 0.015929, 1.96913e+09, 9.0401e+08, 4.30912, 1.97828, 1, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0074176, 0.0252922, 1.94133e+09, 5.69345e+08, 4.24827, 1.24592, 1, 736, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00743434, 0.0161688, 1.93696e+09, 8.90602e+08, 4.23871, 1.94893, 1, 736, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00772762, 0.0163648, 1.86345e+09, 8.79939e+08, 4.07784, 1.9256, 1, 736, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00781472, 0.0163217, 1.84268e+09, 8.82261e+08, 4.03239, 1.93068, 1, 704, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00781568, 0.0163392, 1.84245e+09, 8.81314e+08, 4.03189, 1.92861, 1, 704, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00795584, 0.0165406, 1.80999e+09, 8.70585e+08, 3.96086, 1.90513, 1, 704, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00814995, 0.0166972, 1.76688e+09, 8.62419e+08, 3.86653, 1.88726, 1, 672, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00812582, 0.0160957, 1.77213e+09, 8.94648e+08, 3.87801, 1.95779, 1, 672, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00842544, 0.0169386, 1.70911e+09, 8.5013e+08, 3.7401, 1.86037, 1, 672, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00853094, 0.0171212, 1.68797e+09, 8.41063e+08, 3.69385, 1.84053, 1, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0085321, 0.0171042, 1.68774e+09, 8.419e+08, 3.69335, 1.84236, 1, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00882813, 0.0174583, 1.63115e+09, 8.24822e+08, 3.5695, 1.80499, 1, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00902912, 0.0175543, 1.59484e+09, 8.2031e+08, 3.49004, 1.79511, 1, 608, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00892317, 0.0174655, 1.61378e+09, 8.24482e+08, 3.53148, 1.80424, 1, 608, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00920438, 0.0177463, 1.56447e+09, 8.11438e+08, 3.42359, 1.7757, 1, 608, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.00955344, 0.0174545, 1.50731e+09, 8.25002e+08, 3.2985, 1.80538, 1, 576, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.00953171, 0.0181732, 1.51075e+09, 7.92378e+08, 3.30602, 1.73399, 1, 576, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.00972054, 0.0183531, 1.4814e+09, 7.8461e+08, 3.24179, 1.71699, 1, 576, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.010072, 0.0186946, 1.42971e+09, 7.70276e+08, 3.12867, 1.68562, 1, 544, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0100711, 0.0187397, 1.42983e+09, 7.68423e+08, 3.12894, 1.68157, 1, 544, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0102961, 0.0189305, 1.39859e+09, 7.60677e+08, 3.06058, 1.66462, 1, 544, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0106773, 0.019234, 1.34865e+09, 7.48675e+08, 2.9513, 1.63835, 1, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0105813, 0.0191658, 1.36089e+09, 7.51339e+08, 2.97808, 1.64418, 1, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0110053, 0.0195627, 1.30846e+09, 7.36094e+08, 2.86334, 1.61082, 1, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0113095, 0.0193108, 1.27326e+09, 7.45698e+08, 2.78632, 1.63184, 1, 480, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0113066, 0.0198809, 1.27359e+09, 7.24315e+08, 2.78704, 1.58504, 1, 480, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0117321, 0.0203113, 1.2274e+09, 7.08965e+08, 2.68597, 1.55145, 1, 480, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0121075, 0.0206869, 1.18935e+09, 6.96091e+08, 2.60269, 1.52328, 1, 448, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0121801, 0.0207155, 1.18225e+09, 6.95131e+08, 2.58716, 1.52118, 1, 448, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0125364, 0.0210833, 1.14865e+09, 6.83006e+08, 2.51364, 1.49465, 1, 448, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0131167, 0.0216571, 1.09784e+09, 6.64909e+08, 2.40243, 1.45504, 1, 416, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0130062, 0.0216155, 1.10716e+09, 6.66189e+08, 2.42284, 1.45784, 1, 416, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0134092, 0.0213234, 1.07389e+09, 6.75314e+08, 2.35003, 1.47781, 1, 416, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0141397, 0.0226922, 1.01841e+09, 6.34579e+08, 2.22862, 1.38867, 1, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0141855, 0.0227011, 1.01512e+09, 6.34331e+08, 2.22143, 1.38813, 1, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0146446, 0.0232906, 9.83297e+08, 6.18275e+08, 2.15178, 1.35299, 1, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0154211, 0.0240572, 9.33788e+08, 5.98573e+08, 2.04344, 1.30988, 1, 352, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0154198, 0.0239913, 9.33864e+08, 6.00218e+08, 2.04361, 1.31348, 1, 352, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0159081, 0.0245038, 9.05199e+08, 5.87665e+08, 1.98088, 1.28601, 1, 352, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0169722, 0.0256015, 8.48448e+08, 5.62468e+08, 1.85669, 1.23087, 1, 320, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0168663, 0.0248292, 8.53775e+08, 5.79962e+08, 1.86834, 1.26915, 1, 320, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0175185, 0.0260594, 8.21987e+08, 5.52584e+08, 1.79878, 1.20924, 1, 320, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0187588, 0.0272738, 7.6764e+08, 5.27979e+08, 1.67985, 1.15539, 1, 288, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.018778, 0.0272852, 7.66853e+08, 5.27759e+08, 1.67813, 1.15491, 1, 288, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0194562, 0.0279473, 7.40123e+08, 5.15256e+08, 1.61964, 1.12755, 1, 288, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0211921, 0.0297079, 6.79499e+08, 4.8472e+08, 1.48697, 1.06073, 1, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0211909, 0.0296795, 6.79538e+08, 4.85183e+08, 1.48705, 1.06174, 1, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.021821, 0.0303569, 6.59916e+08, 4.74357e+08, 1.44412, 1.03805, 1, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0240724, 0.0325891, 5.98195e+08, 4.41866e+08, 1.30905, 0.966949, 1, 224, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0239888, 0.0325205, 6.00281e+08, 4.42798e+08, 1.31361, 0.968989, 1, 224, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0249658, 0.033539, 5.7679e+08, 4.2935e+08, 1.26221, 0.939562, 1, 224, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0281357, 0.0366421, 5.11805e+08, 3.92991e+08, 1.12, 0.859995, 1, 192, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0281837, 0.0367214, 5.10933e+08, 3.92142e+08, 1.11809, 0.858137, 1, 192, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0290298, 0.0376191, 4.96043e+08, 3.82784e+08, 1.08551, 0.83766, 1, 192, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0337596, 0.0422807, 4.26545e+08, 3.40581e+08, 0.933423, 0.745305, 1, 160, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0337373, 0.0422362, 4.26827e+08, 3.4094e+08, 0.934041, 0.746091, 1, 160, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0348181, 0.0433182, 4.13578e+08, 3.32424e+08, 0.905046, 0.727454, 1, 160, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.042072, 0.0506323, 3.4227e+08, 2.84404e+08, 0.749001, 0.62237, 1, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0421642, 0.0506733, 3.41522e+08, 2.84173e+08, 0.747364, 0.621866, 1, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0436403, 0.0522995, 3.2997e+08, 2.75337e+08, 0.722084, 0.60253, 1, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.0561757, 0.0646748, 2.56339e+08, 2.22652e+08, 0.560954, 0.487238, 1, 96, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0561857, 0.0646636, 2.56293e+08, 2.22691e+08, 0.560855, 0.487322, 1, 96, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0582702, 0.0667627, 2.47125e+08, 2.15689e+08, 0.540791, 0.472, 1, 96, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.084766, 0.0932738, 1.69879e+08, 1.54384e+08, 0.371753, 0.337844, 1, 64, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.0828398, 0.0914907, 1.73829e+08, 1.57393e+08, 0.380397, 0.344428, 1, 64, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.0844948, 0.0930708, 1.70425e+08, 1.54721e+08, 0.372946, 0.338581, 1, 64, Complete
GeForce GTX 780, gpu with multiple kernel launches, 14400000, 0.163095, 0.171594, 8.82923e+07, 8.39192e+07, 0.193213, 0.183643, 1, 32, Complete
GeForce GTX 780, gpu with cpu final reduction, 14400000, 0.163588, 0.172246, 8.80259e+07, 8.36012e+07, 0.19263, 0.182947, 1, 32, Complete
GeForce GTX 780, gpu kernel launching kernels, 14400000, 0.169904, 0.178376, 8.47536e+07, 8.07284e+07, 0.185469, 0.176661, 1, 32, Complete
Intel i5, , 14400000, 0.031512, 0.031512, 4.56969e+08, 4.56969e+08, 1, 1, 1, 1, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000493728, 0.0157796, 3.24065e+10, 1.01396e+09, 70.5247, 2.20664, 1023, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00048688, 0.00949549, 3.28623e+10, 1.68501e+09, 71.5166, 3.667, 1023, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000682944, 0.00978717, 2.3428e+10, 1.63479e+09, 50.9851, 3.55772, 1023, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.00049648, 0.00932976, 3.22269e+10, 1.71494e+09, 70.1337, 3.73214, 1023, 992, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00048816, 0.00934362, 3.27761e+10, 1.7124e+09, 71.3291, 3.72661, 1023, 992, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000709664, 0.00965344, 2.25459e+10, 1.65744e+09, 49.0655, 3.607, 1023, 992, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000501024, 0.00936758, 3.19346e+10, 1.70802e+09, 69.4977, 3.71707, 1023, 960, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000495424, 0.00945558, 3.22956e+10, 1.69212e+09, 70.2832, 3.68248, 1023, 960, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000666976, 0.00959146, 2.39889e+10, 1.66815e+09, 52.2058, 3.63031, 1023, 960, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.00050592, 0.00936365, 3.16256e+10, 1.70874e+09, 68.8251, 3.71864, 1023, 928, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000500416, 0.0095527, 3.19734e+10, 1.67492e+09, 69.5821, 3.64504, 1023, 928, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000718784, 0.00964704, 2.22598e+10, 1.65854e+09, 48.4429, 3.6094, 1023, 928, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000508192, 0.00938077, 3.14842e+10, 1.70562e+09, 68.5174, 3.71185, 1023, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.0005008, 0.00952826, 3.19489e+10, 1.67922e+09, 69.5288, 3.65439, 1023, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000658528, 0.00963066, 2.42966e+10, 1.66136e+09, 52.8755, 3.61554, 1023, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000519744, 0.00945312, 3.07844e+10, 1.69256e+09, 66.9945, 3.68344, 1023, 864, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000511264, 0.0095384, 3.1295e+10, 1.67743e+09, 68.1057, 3.65051, 1023, 864, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.00065536, 0.00963117, 2.44141e+10, 1.66127e+09, 53.1311, 3.61535, 1023, 864, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.00052416, 0.00943741, 3.0525e+10, 1.69538e+09, 66.4301, 3.68957, 1023, 832, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000517216, 0.00963994, 3.09348e+10, 1.65976e+09, 67.322, 3.61206, 1023, 832, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000698048, 0.00974765, 2.29211e+10, 1.64142e+09, 49.882, 3.57214, 1023, 832, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000530592, 0.00940845, 3.0155e+10, 1.7006e+09, 65.6248, 3.70093, 1023, 800, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.0005224, 0.00958442, 3.06279e+10, 1.66938e+09, 66.6539, 3.63298, 1023, 800, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000701984, 0.00968138, 2.27925e+10, 1.65266e+09, 49.6023, 3.5966, 1023, 800, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000541824, 0.0094304, 2.95299e+10, 1.69664e+09, 64.2644, 3.69231, 1023, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000532288, 0.00954531, 3.00589e+10, 1.67622e+09, 65.4157, 3.64786, 1023, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000700224, 0.00978461, 2.28498e+10, 1.63522e+09, 49.7269, 3.55865, 1023, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.0005488, 0.00938723, 2.91545e+10, 1.70444e+09, 63.4475, 3.70929, 1023, 736, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000541792, 0.0097033, 2.95316e+10, 1.64892e+09, 64.2682, 3.58847, 1023, 736, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000698912, 0.00978342, 2.28927e+10, 1.63542e+09, 49.8203, 3.55908, 1023, 736, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000557248, 0.0093943, 2.87125e+10, 1.70316e+09, 62.4856, 3.7065, 1023, 704, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000549664, 0.00950525, 2.91087e+10, 1.68328e+09, 63.3478, 3.66324, 1023, 704, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000694528, 0.00971933, 2.30372e+10, 1.6462e+09, 50.1348, 3.58255, 1023, 704, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.00043456, 0.00925546, 3.68188e+10, 1.72871e+09, 80.127, 3.76211, 1023, 672, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00042752, 0.00940074, 3.74251e+10, 1.70199e+09, 81.4465, 3.70397, 1023, 672, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000577472, 0.00955405, 2.7707e+10, 1.67468e+09, 60.2973, 3.64453, 1023, 672, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000436512, 0.0093073, 3.66542e+10, 1.71908e+09, 79.7687, 3.74115, 1023, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00046704, 0.00950454, 3.42583e+10, 1.68341e+09, 74.5546, 3.66351, 1023, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000608864, 0.00955853, 2.62784e+10, 1.6739e+09, 57.1885, 3.64282, 1023, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000485056, 0.00943274, 3.29859e+10, 1.69622e+09, 71.7855, 3.6914, 1023, 608, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00047632, 0.00949965, 3.35909e+10, 1.68427e+09, 73.1021, 3.6654, 1023, 608, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000604864, 0.00963802, 2.64522e+10, 1.66009e+09, 57.5667, 3.61278, 1023, 608, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000504064, 0.0093776, 3.1742e+10, 1.70619e+09, 69.0785, 3.7131, 1023, 576, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000493536, 0.00950413, 3.24191e+10, 1.68348e+09, 70.5521, 3.66367, 1023, 576, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.00067024, 0.00972032, 2.3872e+10, 1.64604e+09, 51.9515, 3.58219, 1023, 576, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000513728, 0.00946477, 3.11449e+10, 1.69048e+09, 67.7791, 3.67891, 1023, 544, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00050544, 0.00964902, 3.16556e+10, 1.6582e+09, 68.8905, 3.60866, 1023, 544, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000663776, 0.0095145, 2.41045e+10, 1.68164e+09, 52.4575, 3.65968, 1023, 544, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.0004256, 0.00928653, 3.7594e+10, 1.72293e+09, 81.8139, 3.74952, 1023, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.00041744, 0.00942198, 3.83289e+10, 1.69816e+09, 83.4132, 3.69561, 1023, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.000588288, 0.009564, 2.71976e+10, 1.67294e+09, 59.1887, 3.64074, 1023, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000442688, 0.00942291, 3.61428e+10, 1.69799e+09, 78.6559, 3.69525, 1023, 480, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000432896, 0.00948006, 3.69604e+10, 1.68775e+09, 80.435, 3.67297, 1023, 480, Complete
GeForce GTX 780, gpu kernel launching kernels, 16000000, 0.00055168, 0.00957789, 2.90023e+10, 1.67051e+09, 63.1163, 3.63546, 1023, 480, Complete
GeForce GTX 780, gpu with multiple kernel launches, 16000000, 0.000455872, 0.00928192, 3.50976e+10, 1.72378e+09, 76.3811, 3.75138, 1023, 448, Complete
GeForce GTX 780, gpu with cpu final reduction, 16000000, 0.000448288, 0.00948611, 3.56913e+10, 1.68668e+09, 77.6733, 3.67063, 1023, 448, Complete
