Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Compute Speedup, Total Speedup, Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000959616, 0.0202777, 3.7515e+10, 1.77535e+09, 81.7087, 3.86675, 127, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.000947872, 0.0203314, 3.79798e+10, 1.77066e+09, 82.7211, 3.85655, 127, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00106288, 0.0204011, 3.38702e+10, 1.76461e+09, 73.7703, 3.84338, 127, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00097424, 0.0203204, 3.69519e+10, 1.77162e+09, 80.4822, 3.85863, 127, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00097744, 0.0202917, 3.68309e+10, 1.77412e+09, 80.2187, 3.86409, 127, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00102589, 0.0203823, 3.50916e+10, 1.76624e+09, 76.4304, 3.84692, 127, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000963456, 0.0202795, 3.73655e+10, 1.7752e+09, 81.3831, 3.86643, 127, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00095648, 0.0202913, 3.7638e+10, 1.77416e+09, 81.9766, 3.86417, 127, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0010617, 0.0203889, 3.3908e+10, 1.76567e+09, 73.8526, 3.84568, 127, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000801536, 0.0201517, 4.49138e+10, 1.78645e+09, 97.8234, 3.89093, 63, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00078016, 0.0201139, 4.61444e+10, 1.78981e+09, 100.504, 3.89826, 63, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.000876352, 0.0202656, 4.10794e+10, 1.77641e+09, 89.472, 3.86907, 63, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000859968, 0.0202293, 4.1862e+10, 1.7796e+09, 91.1766, 3.87602, 63, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00085136, 0.0201605, 4.22853e+10, 1.78567e+09, 92.0985, 3.88923, 63, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.000966016, 0.0203079, 3.72665e+10, 1.77271e+09, 81.1674, 3.86102, 63, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000961088, 0.0202288, 3.74575e+10, 1.77964e+09, 81.5836, 3.87611, 63, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00095808, 0.0202371, 3.75752e+10, 1.77891e+09, 81.8397, 3.87451, 63, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00103658, 0.0203728, 3.47297e+10, 1.76706e+09, 75.6423, 3.84872, 63, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000816576, 0.0201321, 4.40865e+10, 1.78819e+09, 96.0217, 3.89472, 63, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.000811456, 0.0201545, 4.43647e+10, 1.7862e+09, 96.6275, 3.8904, 63, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.000869024, 0.0202423, 4.14258e+10, 1.77845e+09, 90.2265, 3.87352, 63, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000976032, 0.0202875, 3.6884e+10, 1.77449e+09, 80.3345, 3.86489, 63, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.000968064, 0.0204523, 3.71876e+10, 1.7602e+09, 80.9957, 3.83376, 63, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00103443, 0.0203576, 3.48017e+10, 1.76838e+09, 75.7991, 3.85158, 63, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00121626, 0.0216205, 2.9599e+10, 1.66509e+09, 64.4675, 3.6266, 63, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00121248, 0.0205697, 2.96912e+10, 1.75014e+09, 64.6683, 3.81186, 63, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00130246, 0.0206472, 2.76399e+10, 1.74358e+09, 60.2005, 3.79756, 63, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000973344, 0.0203261, 3.69859e+10, 1.77112e+09, 80.5563, 3.85756, 63, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00097104, 0.0202935, 3.70737e+10, 1.77397e+09, 80.7474, 3.86375, 63, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00108278, 0.0205267, 3.32476e+10, 1.75381e+09, 72.4143, 3.81985, 63, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00169107, 0.0210202, 2.12883e+10, 1.71264e+09, 46.3664, 3.73017, 63, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00168349, 0.0210708, 2.13842e+10, 1.70853e+09, 46.5753, 3.72122, 63, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00183309, 0.0217038, 1.9639e+10, 1.65869e+09, 42.7743, 3.61268, 63, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00100173, 0.0202996, 3.59379e+10, 1.77343e+09, 78.2737, 3.86259, 31, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.000992576, 0.0203708, 3.62693e+10, 1.76723e+09, 78.9955, 3.84909, 31, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00105792, 0.0203854, 3.4029e+10, 1.76597e+09, 74.1162, 3.84633, 31, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00108182, 0.0204262, 3.32771e+10, 1.76244e+09, 72.4785, 3.83865, 31, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00107955, 0.0203899, 3.33472e+10, 1.76558e+09, 72.631, 3.84548, 31, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00114787, 0.020493, 3.13624e+10, 1.7567e+09, 68.3081, 3.82614, 31, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00123126, 0.0205087, 2.92382e+10, 1.75535e+09, 63.6817, 3.8232, 31, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00122397, 0.02064, 2.94125e+10, 1.74419e+09, 64.0613, 3.79889, 31, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00127965, 0.0206156, 2.81327e+10, 1.74625e+09, 61.2739, 3.80339, 31, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000825088, 0.0201882, 4.36317e+10, 1.78322e+09, 95.0311, 3.8839, 31, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.000826496, 0.0201621, 4.35574e+10, 1.78552e+09, 94.8692, 3.88892, 31, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.000925632, 0.0202793, 3.88923e+10, 1.77521e+09, 84.7086, 3.86646, 31, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.000982784, 0.0203117, 3.66306e+10, 1.77238e+09, 79.7825, 3.86029, 31, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.000977056, 0.0202667, 3.68454e+10, 1.77631e+09, 80.2503, 3.86886, 31, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00108221, 0.0204517, 3.32653e+10, 1.76024e+09, 72.4528, 3.83386, 31, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00120672, 0.0205389, 2.98329e+10, 1.75277e+09, 64.977, 3.81758, 31, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00119683, 0.0204929, 3.00794e+10, 1.75671e+09, 65.5138, 3.82616, 31, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00132851, 0.0206147, 2.7098e+10, 1.74632e+09, 59.0202, 3.80354, 31, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00172624, 0.0210233, 2.08546e+10, 1.71238e+09, 45.4218, 3.72962, 31, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00171968, 0.0209957, 2.09341e+10, 1.71463e+09, 45.5951, 3.73452, 31, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00185994, 0.0212186, 1.93555e+10, 1.69662e+09, 42.1568, 3.69529, 31, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0033391, 0.022674, 1.07813e+10, 1.58773e+09, 23.482, 3.45811, 31, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00333366, 0.0226793, 1.07989e+10, 1.58735e+09, 23.5204, 3.45729, 31, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00352026, 0.0228579, 1.02265e+10, 1.57495e+09, 22.2737, 3.43029, 31, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00103549, 0.0203007, 3.47662e+10, 1.77333e+09, 75.7218, 3.86237, 15, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00103312, 0.0203601, 3.48459e+10, 1.76816e+09, 75.8953, 3.85111, 15, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00122285, 0.020667, 2.94395e+10, 1.7419e+09, 64.12, 3.79392, 15, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00112944, 0.0204605, 3.18742e+10, 1.75948e+09, 69.4229, 3.83221, 15, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00112675, 0.0204175, 3.19502e+10, 1.76319e+09, 69.5885, 3.84028, 15, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00123862, 0.0206668, 2.90645e+10, 1.74193e+09, 63.3033, 3.79397, 15, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00126512, 0.0212145, 2.84558e+10, 1.69695e+09, 61.9775, 3.696, 15, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00125997, 0.0206136, 2.85722e+10, 1.74642e+09, 62.2309, 3.80374, 15, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00137843, 0.0207073, 2.61166e+10, 1.73852e+09, 56.8827, 3.78654, 15, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00147789, 0.0207494, 2.43591e+10, 1.73499e+09, 53.0548, 3.77885, 15, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00146829, 0.0208691, 2.45184e+10, 1.72504e+09, 53.4017, 3.75718, 15, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00159309, 0.0210675, 2.25976e+10, 1.70879e+09, 49.2182, 3.7218, 15, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00179731, 0.0211485, 2.00299e+10, 1.70225e+09, 43.6257, 3.70754, 15, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0017873, 0.021117, 2.01422e+10, 1.70479e+09, 43.8702, 3.71307, 15, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00192432, 0.0212263, 1.87079e+10, 1.69601e+09, 40.7463, 3.69395, 15, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00234506, 0.021655, 1.53514e+10, 1.66243e+09, 33.4359, 3.62082, 15, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00234234, 0.0217439, 1.53693e+10, 1.65563e+09, 33.4747, 3.60602, 15, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0025064, 0.0218235, 1.43632e+10, 1.6496e+09, 31.2835, 3.59287, 15, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00346355, 0.0227666, 1.0394e+10, 1.58126e+09, 22.6383, 3.44404, 15, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00345664, 0.0228198, 1.04147e+10, 1.57757e+09, 22.6836, 3.436, 15, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00364758, 0.0229773, 9.86955e+09, 1.56676e+09, 21.4961, 3.41245, 15, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00681274, 0.0261528, 5.28422e+09, 1.37653e+09, 11.5092, 2.99811, 15, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00680592, 0.026078, 5.28951e+09, 1.38047e+09, 11.5207, 3.00671, 15, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00706547, 0.0264377, 5.0952e+09, 1.36169e+09, 11.0975, 2.9658, 15, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00192061, 0.0211915, 1.87441e+10, 1.6988e+09, 40.8251, 3.70003, 7, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00192182, 0.0212102, 1.87322e+10, 1.69729e+09, 40.7993, 3.69675, 7, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0020439, 0.0214244, 1.76134e+10, 1.68033e+09, 38.3624, 3.6598, 7, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00215395, 0.0214353, 1.67135e+10, 1.67947e+09, 36.4024, 3.65794, 7, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00215619, 0.0214605, 1.66961e+10, 1.6775e+09, 36.3646, 3.65364, 7, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00240653, 0.0217537, 1.49593e+10, 1.65489e+09, 32.5818, 3.60439, 7, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00250774, 0.0218526, 1.43555e+10, 1.6474e+09, 31.2667, 3.58809, 7, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00250093, 0.0218052, 1.43947e+10, 1.65098e+09, 31.352, 3.59588, 7, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00267507, 0.0220262, 1.34576e+10, 1.63442e+09, 29.311, 3.55981, 7, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00298371, 0.0225615, 1.20655e+10, 1.59564e+09, 26.279, 3.47534, 7, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00297558, 0.022261, 1.20985e+10, 1.61718e+09, 26.3508, 3.52226, 7, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00315462, 0.022494, 1.14118e+10, 1.60043e+09, 24.8553, 3.48578, 7, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00369642, 0.0229835, 9.73916e+09, 1.56634e+09, 21.2122, 3.41153, 7, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00369235, 0.0233774, 9.74988e+09, 1.53995e+09, 21.2355, 3.35405, 7, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00389834, 0.0232468, 9.23471e+09, 1.5486e+09, 20.1135, 3.3729, 7, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00489485, 0.0242581, 7.35467e+09, 1.48404e+09, 16.0187, 3.23228, 7, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00490122, 0.0242465, 7.34512e+09, 1.48475e+09, 15.9979, 3.23383, 7, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00515283, 0.0244652, 6.98645e+09, 1.47148e+09, 15.2167, 3.20492, 7, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00729347, 0.0266602, 4.93592e+09, 1.35033e+09, 10.7506, 2.94105, 7, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0072895, 0.0266005, 4.93861e+09, 1.35336e+09, 10.7564, 2.94765, 7, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00762538, 0.0270118, 4.72108e+09, 1.33275e+09, 10.2826, 2.90276, 7, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0145404, 0.0338627, 2.47586e+09, 1.06312e+09, 5.3925, 2.3155, 7, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0145354, 0.0338321, 2.47672e+09, 1.06408e+09, 5.39436, 2.31759, 7, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0150831, 0.0344096, 2.38678e+09, 1.04622e+09, 5.19848, 2.2787, 7, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00437798, 0.024165, 8.22296e+09, 1.48976e+09, 17.9098, 3.24474, 3, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0043728, 0.0236844, 8.23271e+09, 1.51999e+09, 17.9311, 3.31058, 3, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00456269, 0.0239428, 7.89009e+09, 1.50358e+09, 17.1848, 3.27484, 3, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00496, 0.024289, 7.25806e+09, 1.48215e+09, 15.8083, 3.22817, 3, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0049537, 0.0242686, 7.2673e+09, 1.4834e+09, 15.8284, 3.23089, 3, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00517491, 0.0245034, 6.95664e+09, 1.46918e+09, 15.1518, 3.19992, 3, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00576749, 0.0251692, 6.24189e+09, 1.43032e+09, 13.595, 3.11527, 3, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00576026, 0.0251066, 6.24972e+09, 1.43389e+09, 13.6121, 3.12305, 3, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00601306, 0.0253487, 5.98697e+09, 1.42019e+09, 13.0398, 3.09321, 3, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00689469, 0.0262244, 5.22141e+09, 1.37277e+09, 11.3724, 2.98993, 3, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00688458, 0.0261964, 5.22908e+09, 1.37423e+09, 11.3891, 2.99312, 3, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00714758, 0.0265211, 5.03667e+09, 1.35741e+09, 10.97, 2.95648, 3, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.00856784, 0.0278925, 4.20176e+09, 1.29067e+09, 9.15155, 2.81111, 3, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.00855638, 0.0278699, 4.20739e+09, 1.29172e+09, 9.1638, 2.81339, 3, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.00888842, 0.0281931, 4.05022e+09, 1.27691e+09, 8.82148, 2.78115, 3, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0113658, 0.0306538, 3.1674e+09, 1.17441e+09, 6.89868, 2.55789, 3, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0113702, 0.0311125, 3.16617e+09, 1.15709e+09, 6.896, 2.52018, 3, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0117995, 0.031155, 3.05097e+09, 1.15551e+09, 6.6451, 2.51674, 3, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0170212, 0.0364059, 2.11501e+09, 9.88852e+08, 4.60655, 2.15375, 3, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0170102, 0.0363527, 2.11638e+09, 9.90298e+08, 4.60953, 2.1569, 3, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0175999, 0.036929, 2.04547e+09, 9.74845e+08, 4.45509, 2.12324, 3, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0338677, 0.0531551, 1.06296e+09, 6.77263e+08, 2.31515, 1.4751, 3, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0338636, 0.0531896, 1.06309e+09, 6.76824e+08, 2.31544, 1.47414, 3, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0350789, 0.0548123, 1.02626e+09, 6.56786e+08, 2.23522, 1.4305, 3, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0130064, 0.0323101, 2.76788e+09, 1.1142e+09, 6.02851, 2.42677, 1, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0130026, 0.0323329, 2.76869e+09, 1.11342e+09, 6.03027, 2.42506, 1, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0132415, 0.0325554, 2.71872e+09, 1.10581e+09, 5.92146, 2.40848, 1, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0147292, 0.0340805, 2.44412e+09, 1.05632e+09, 5.32335, 2.3007, 1, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.014725, 0.0340612, 2.44482e+09, 1.05692e+09, 5.32489, 2.30201, 1, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0150914, 0.034469, 2.38547e+09, 1.04442e+09, 5.19561, 2.27477, 1, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0171499, 0.036468, 2.09914e+09, 9.87168e+08, 4.57199, 2.15008, 1, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0171472, 0.0364709, 2.09947e+09, 9.87088e+08, 4.57271, 2.14991, 1, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0176278, 0.0369279, 2.04223e+09, 9.74872e+08, 4.44804, 2.1233, 1, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0204865, 0.03983, 1.75725e+09, 9.03842e+08, 3.82734, 1.96859, 1, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0204807, 0.0398969, 1.75775e+09, 9.02327e+08, 3.82844, 1.96529, 1, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0210388, 0.0403716, 1.71113e+09, 8.91715e+08, 3.72688, 1.94218, 1, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0255204, 0.0447931, 1.41064e+09, 8.03695e+08, 3.07241, 1.75047, 1, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0255155, 0.0448253, 1.41091e+09, 8.03118e+08, 3.07299, 1.74921, 1, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0262503, 0.0456004, 1.37141e+09, 7.89468e+08, 2.98697, 1.71948, 1, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0339498, 0.0532451, 1.06039e+09, 6.76119e+08, 2.30956, 1.47261, 1, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0340343, 0.0534309, 1.05776e+09, 6.73768e+08, 2.30382, 1.46748, 1, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.03501, 0.0543449, 1.02828e+09, 6.62436e+08, 2.23962, 1.4428, 1, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.0550641, 0.0743613, 6.53784e+08, 4.84123e+08, 1.42396, 1.05443, 1, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.0562064, 0.0755643, 6.40496e+08, 4.76415e+08, 1.39502, 1.03765, 1, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.0577792, 0.0770859, 6.23061e+08, 4.67012e+08, 1.35704, 1.01716, 1, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 36000000, 0.111687, 0.131027, 3.22329e+08, 2.74753e+08, 0.702041, 0.59842, 1, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 36000000, 0.111411, 0.130717, 3.23127e+08, 2.75405e+08, 0.703779, 0.599839, 1, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 36000000, 0.107653, 0.127071, 3.34407e+08, 2.83307e+08, 0.728348, 0.617051, 1, 128, Complete
Intel i5, , 36000000, 0.078409, 0.078409, 4.59131e+08, 4.59131e+08, 1, 1, 1, 1, Complete
GeForce GTX 780, gpu with multiple kernel launches, 40000000, 0.000979648, 0.0224502, 4.0831e+10, 1.78172e+09, 88.986, 3.88304, 1023, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 40000000, 0.000970496, 0.0224525, 4.1216e+10, 1.78154e+09, 89.8252, 3.88264, 1023, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 40000000, 0.00119315, 0.022656, 3.35246e+10, 1.76554e+09, 73.0628, 3.84777, 1023, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 40000000, 0.00104739, 0.0225599, 3.81901e+10, 1.77306e+09, 83.2305, 3.86416, 1023, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 40000000, 0.0010352, 0.0225849, 3.86399e+10, 1.7711e+09, 84.2108, 3.85989, 1023, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 40000000, 0.0012143, 0.0227136, 3.29407e+10, 1.76106e+09, 71.7901, 3.83801, 1023, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 40000000, 0.00114685, 0.0225999, 3.48782e+10, 1.76992e+09, 76.0127, 3.85731, 1023, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 40000000, 0.00114157, 0.0226235, 3.50395e+10, 1.76807e+09, 76.3643, 3.85329, 1023, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 40000000, 0.00129795, 0.0227109, 3.08178e+10, 1.76127e+09, 67.1635, 3.83847, 1023, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 40000000, 0.00094496, 0.022344, 4.23298e+10, 1.79019e+09, 92.2526, 3.90149, 1023, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 40000000, 0.000937632, 0.0224214, 4.26607e+10, 1.78401e+09, 92.9736, 3.88802, 1023, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 40000000, 0.00107203, 0.0225558, 3.73123e+10, 1.77338e+09, 81.3175, 3.86485, 1023, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 40000000, 0.000892992, 0.0223551, 4.47932e+10, 1.7893e+09, 97.6212, 3.89955, 1023, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 40000000, 0.000886464, 0.0223224, 4.51231e+10, 1.79192e+09, 98.3401, 3.90527, 1023, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 40000000, 0.00100749, 0.0225009, 3.97027e+10, 1.7777e+09, 86.5271, 3.87428, 1023, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 40000000, 0.000916864, 0.0223354, 4.3627e+10, 1.79088e+09, 95.0795, 3.90299, 1023, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 40000000, 0.000908032, 0.0223477, 4.40513e+10, 1.78989e+09, 96.0043, 3.90085, 1023, 384, Complete
