Device Type, Method, Vector Size, Compute Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000175584, 0.00313571, 2.50592e+10, 1.40319e+09, 127, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000145184, 0.00278598, 3.03064e+10, 1.57933e+09, 127, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000138368, 0.0027864, 3.17993e+10, 1.5791e+09, 127, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000248416, 0.00292672, 1.77122e+10, 1.50339e+09, 127, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000141696, 0.00278666, 3.10524e+10, 1.57895e+09, 127, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00013376, 0.00287238, 3.28947e+10, 1.53183e+09, 127, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000202784, 0.00286672, 2.1698e+10, 1.53486e+09, 127, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000144704, 0.00280013, 3.04069e+10, 1.57136e+09, 127, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000141376, 0.00291354, 3.11227e+10, 1.51019e+09, 127, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00025792, 0.00295315, 1.70596e+10, 1.48993e+09, 127, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00012784, 0.00276979, 3.4418e+10, 1.58857e+09, 63, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000120672, 0.00278771, 3.64625e+10, 1.57836e+09, 63, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00023936, 0.00291293, 1.83824e+10, 1.51051e+09, 63, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00013696, 0.00326214, 3.21262e+10, 1.34881e+09, 63, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000130976, 0.00276688, 3.35939e+10, 1.59024e+09, 63, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000244992, 0.00295786, 1.79598e+10, 1.48756e+09, 63, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000151936, 0.0027897, 2.89596e+10, 1.57723e+09, 63, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00014496, 0.00280083, 3.03532e+10, 1.57096e+09, 63, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000248832, 0.00304662, 1.76826e+10, 1.44422e+09, 63, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000125152, 0.00278374, 3.51573e+10, 1.58061e+09, 63, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000119744, 0.00276083, 3.67451e+10, 1.59372e+09, 63, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00028928, 0.00336963, 1.52102e+10, 1.30578e+09, 63, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000141728, 0.0027848, 3.10454e+10, 1.58001e+09, 63, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000134112, 0.00275955, 3.28084e+10, 1.59446e+09, 63, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000200288, 0.00286035, 2.19684e+10, 1.53827e+09, 63, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000176032, 0.00282362, 2.49955e+10, 1.55829e+09, 63, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000169504, 0.00313443, 2.59581e+10, 1.40376e+09, 63, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000283904, 0.00303754, 1.54982e+10, 1.44854e+09, 63, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000145248, 0.00286816, 3.0293e+10, 1.53408e+09, 63, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00014032, 0.00300637, 3.13569e+10, 1.46356e+09, 63, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00026064, 0.00305347, 1.68815e+10, 1.44098e+09, 63, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000241376, 0.00290934, 1.82288e+10, 1.51237e+09, 63, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000233376, 0.00294416, 1.88537e+10, 1.49448e+09, 63, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00036592, 0.00309203, 1.20245e+10, 1.42301e+09, 63, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00014608, 0.00297066, 3.01205e+10, 1.48115e+09, 31, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000141088, 0.00285024, 3.11862e+10, 1.54373e+09, 31, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00020128, 0.00296019, 2.18601e+10, 1.48639e+09, 31, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000163008, 0.00329968, 2.69925e+10, 1.33346e+09, 31, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000153504, 0.00288038, 2.86638e+10, 1.52757e+09, 31, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000272832, 0.00301843, 1.61271e+10, 1.45771e+09, 31, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000183008, 0.00291779, 2.40427e+10, 1.50799e+09, 31, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000173568, 0.0029424, 2.53503e+10, 1.49538e+09, 31, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000284256, 0.00298896, 1.5479e+10, 1.47208e+09, 31, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000123328, 0.00282339, 3.56772e+10, 1.55841e+09, 31, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000117216, 0.00276342, 3.75375e+10, 1.59223e+09, 31, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000238304, 0.00324154, 1.84638e+10, 1.35738e+09, 31, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000145568, 0.00278307, 3.02264e+10, 1.58099e+09, 31, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0001392, 0.00278394, 3.16092e+10, 1.5805e+09, 31, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.0002584, 0.00293501, 1.70279e+10, 1.49914e+09, 31, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000178112, 0.00289542, 2.47036e+10, 1.51964e+09, 31, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000171584, 0.00292288, 2.56434e+10, 1.50536e+09, 31, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000293152, 0.00297357, 1.50093e+10, 1.4797e+09, 31, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000244768, 0.0028919, 1.79762e+10, 1.52149e+09, 31, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000238304, 0.00299117, 1.84638e+10, 1.471e+09, 31, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000364864, 0.00303034, 1.20593e+10, 1.45198e+09, 31, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000459744, 0.00307757, 9.57054e+09, 1.4297e+09, 31, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000453952, 0.00310522, 9.69265e+09, 1.41697e+09, 31, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000588896, 0.00326538, 7.47161e+09, 1.34747e+09, 31, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000154784, 0.00321354, 2.84267e+10, 1.36921e+09, 15, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000148928, 0.00280797, 2.95445e+10, 1.56697e+09, 15, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000201376, 0.00287872, 2.18497e+10, 1.52846e+09, 15, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000170944, 0.00291923, 2.57394e+10, 1.50725e+09, 15, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000164288, 0.00285917, 2.67822e+10, 1.53891e+09, 15, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000283328, 0.00300912, 1.55297e+10, 1.46222e+09, 15, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000188384, 0.00282477, 2.33565e+10, 1.55765e+09, 15, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000183456, 0.00286659, 2.3984e+10, 1.53492e+09, 15, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000303456, 0.0032608, 1.44996e+10, 1.34936e+09, 15, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000213696, 0.00285488, 2.059e+10, 1.54122e+09, 15, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00020736, 0.00287773, 2.12191e+10, 1.52898e+09, 15, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000330368, 0.00299539, 1.33185e+10, 1.46892e+09, 15, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000254368, 0.00289955, 1.72978e+10, 1.51748e+09, 15, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00024992, 0.0028513, 1.76056e+10, 1.54316e+09, 15, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00037328, 0.00304627, 1.17874e+10, 1.44439e+09, 15, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000328288, 0.00299306, 1.34029e+10, 1.47007e+09, 15, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000321536, 0.00344365, 1.36843e+10, 1.27771e+09, 15, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000450432, 0.00313002, 9.7684e+09, 1.40574e+09, 15, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000477728, 0.00319507, 9.21026e+09, 1.37712e+09, 15, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000472, 0.0031695, 9.32203e+09, 1.38823e+09, 15, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00060432, 0.00327152, 7.28091e+09, 1.34494e+09, 15, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000930816, 0.00355034, 4.72704e+09, 1.23932e+09, 15, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000923744, 0.00356272, 4.76322e+09, 1.23501e+09, 15, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00100579, 0.00365987, 4.37466e+09, 1.20223e+09, 15, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000272448, 0.00301469, 1.61499e+10, 1.45952e+09, 7, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000265472, 0.00293725, 1.65743e+10, 1.498e+09, 7, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000324448, 0.00349962, 1.35615e+10, 1.25728e+09, 7, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000305728, 0.00350768, 1.43919e+10, 1.25439e+09, 7, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000299424, 0.00294586, 1.46949e+10, 1.49362e+09, 7, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00042928, 0.00308598, 1.02497e+10, 1.4258e+09, 7, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000350816, 0.00298947, 1.25422e+10, 1.47183e+09, 7, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000344416, 0.00302246, 1.27752e+10, 1.45577e+09, 7, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000474336, 0.00327389, 9.27613e+09, 1.34397e+09, 7, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000414816, 0.00305078, 1.06071e+10, 1.44225e+09, 7, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000408864, 0.00305328, 1.07615e+10, 1.44107e+09, 7, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00053824, 0.00370134, 8.17479e+09, 1.18876e+09, 7, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00050944, 0.00314934, 8.63693e+09, 1.39712e+09, 7, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000505728, 0.00315485, 8.70033e+09, 1.39468e+09, 7, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000640096, 0.00330768, 6.87397e+09, 1.33024e+09, 7, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000670848, 0.00338867, 6.55886e+09, 1.29844e+09, 7, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000665472, 0.00333776, 6.61185e+09, 1.31825e+09, 7, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000804704, 0.00354256, 5.46785e+09, 1.24204e+09, 7, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000996384, 0.00371197, 4.41597e+09, 1.18536e+09, 7, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00098992, 0.00367805, 4.4448e+09, 1.19629e+09, 7, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00114058, 0.00389165, 3.8577e+09, 1.13063e+09, 7, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00197331, 0.00467584, 2.22975e+09, 9.41007e+08, 7, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0019665, 0.00466109, 2.23748e+09, 9.43986e+08, 7, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00224813, 0.00503165, 1.95718e+09, 8.74465e+08, 7, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000604064, 0.00330947, 7.284e+09, 1.32952e+09, 3, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000599328, 0.00323981, 7.34156e+09, 1.35811e+09, 3, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000663744, 0.00331082, 6.62906e+09, 1.32898e+09, 3, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.0006824, 0.0033744, 6.44783e+09, 1.30394e+09, 3, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000677536, 0.00335907, 6.49412e+09, 1.30989e+09, 3, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000814752, 0.00354118, 5.40042e+09, 1.24252e+09, 3, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000789888, 0.00352806, 5.57041e+09, 1.24714e+09, 3, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000784288, 0.00348496, 5.61018e+09, 1.26257e+09, 3, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.000928416, 0.00358861, 4.73925e+09, 1.2261e+09, 3, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.000937408, 0.00359085, 4.69379e+09, 1.22534e+09, 3, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.000933824, 0.00402058, 4.71181e+09, 1.09437e+09, 3, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00107821, 0.00376374, 4.08085e+09, 1.16905e+09, 3, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00116438, 0.00382045, 3.77882e+09, 1.1517e+09, 3, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00115901, 0.00435584, 3.79635e+09, 1.01014e+09, 3, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00131098, 0.00399882, 3.35628e+09, 1.10033e+09, 3, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00163347, 0.00433194, 2.69365e+09, 1.01571e+09, 3, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00163309, 0.00473206, 2.69428e+09, 9.29827e+08, 3, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00170531, 0.00440381, 2.58017e+09, 9.99135e+08, 3, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00230189, 0.00499894, 1.91147e+09, 8.80186e+08, 3, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0023936, 0.00547261, 1.83824e+09, 8.04004e+08, 3, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.0024849, 0.00516538, 1.7707e+09, 8.51826e+08, 3, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00458669, 0.00723037, 9.59298e+08, 6.08544e+08, 3, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00466285, 0.00726307, 9.43629e+08, 6.05804e+08, 3, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00492243, 0.00768096, 8.93867e+08, 5.72845e+08, 3, 128, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00177181, 0.00440656, 2.48334e+09, 9.98511e+08, 1, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00184646, 0.00449533, 2.38293e+09, 9.78794e+08, 1, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00203398, 0.00519997, 2.16324e+09, 8.46159e+08, 1, 1024, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00199408, 0.00463341, 2.20653e+09, 9.49625e+08, 1, 896, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00199517, 0.00465507, 2.20533e+09, 9.45206e+08, 1, 896, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00228435, 0.00520832, 1.92615e+09, 8.44802e+08, 1, 896, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00232678, 0.00496592, 1.89102e+09, 8.86039e+08, 1, 768, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0023135, 0.00495709, 1.90188e+09, 8.87618e+08, 1, 768, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00238822, 0.00514474, 1.84237e+09, 8.55243e+08, 1, 768, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00277136, 0.0054281, 1.58767e+09, 8.10597e+08, 1, 640, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00276493, 0.00544611, 1.59136e+09, 8.07916e+08, 1, 640, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.0028441, 0.00548323, 1.54706e+09, 8.02446e+08, 1, 640, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00354611, 0.00629594, 1.2408e+09, 6.98863e+08, 1, 512, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.00344253, 0.00609011, 1.27813e+09, 7.22483e+08, 1, 512, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00354406, 0.00619146, 1.24151e+09, 7.10657e+08, 1, 512, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00467661, 0.00774499, 9.40853e+08, 5.68109e+08, 1, 384, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0046871, 0.00741904, 9.38746e+08, 5.93069e+08, 1, 384, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00471574, 0.00738042, 9.33045e+08, 5.96172e+08, 1, 384, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.00686822, 0.00955226, 6.40631e+08, 4.60624e+08, 1, 256, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0068391, 0.00946362, 6.43359e+08, 4.64939e+08, 1, 256, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.00731309, 0.0102552, 6.01661e+08, 4.29052e+08, 1, 256, Complete
GeForce GTX 780, gpu with multiple kernel launches, 4400000, 0.0137596, 0.0164855, 3.19776e+08, 2.66901e+08, 1, 128, Complete
GeForce GTX 780, gpu with cpu final reduction, 4400000, 0.0137492, 0.0168165, 3.20019e+08, 2.61647e+08, 1, 128, Complete
GeForce GTX 780, gpu kernel launching kernels, 4400000, 0.0143078, 0.0172776, 3.07524e+08, 2.54665e+08, 1, 128, Complete
Intel i5, , 4400000, 0.009583, 0.009583, 4.59146e+08, 4.59146e+08, 1, 1, Complete
GeForce GTX 780, gpu with multiple kernel launches, 7200000, 0.000371392, 0.0045711, 1.93865e+10, 1.57511e+09, 1023, 1024, Complete
GeForce GTX 780, gpu with cpu final reduction, 7200000, 0.000371392, 0.00503712, 1.93865e+10, 1.42939e+09, 1023, 1024, Complete
GeForce GTX 780, gpu kernel launching kernels, 7200000, 0.000554016, 0.00530272, 1.2996e+10, 1.35779e+09, 1023, 1024, Complete
