Device Name:         NVS 5400M
Cuda Version:        2.1
Multiprocessors:     2
Clock Rate:          950 mHz
Total Global Memory: 1073 MB
Warp Size:           32
Max Threads/Block:   1024
Max Threads-Dim:     1024 x 1024 x 64
Max Grid Size:       65535 x 65535 x 65535
Size per element:    4 bytes

1000000,19.7529,23.3636,32768,1,Interval,Success
1000000,7.9568,11.426,32768,4,Interval,Success
1000000,4.79686,8.28512,32768,16,Interval,Success
1000000,3.76438,8.3,32768,64,Interval,Success
1000000,11.0309,14.821,32768,256,Interval,Success
1000000,47.5512,51.1238,32768,1024,Interval,Success
3000000,781.184,790.937,1,1,Interval,Success
3000000,312.886,322.161,1,4,Interval,Success
3000000,252.187,261.492,1,16,Interval,Success
3000000,122.311,132.478,1,64,Interval,Success
3000000,34.5381,44.5552,1,256,Interval,Success
3000000,50.726,60.8229,1,1024,Interval,Success
3000000,98.1062,107.234,8,1,Interval,Success
3000000,43.22,52.789,8,4,Interval,Success
3000000,34.3805,44.748,8,16,Interval,Success
3000000,36.1838,45.2045,8,64,Interval,Success
3000000,40.6087,50.1888,8,256,Interval,Success
3000000,41.1994,50.359,8,1024,Interval,Success
3000000,50.2225,60.042,64,1,Interval,Success
3000000,23.5331,33.554,64,4,Interval,Success
3000000,19.5162,28.5636,64,16,Interval,Success
3000000,40.1374,50.3732,64,64,Interval,Success
3000000,40.8847,49.7802,64,256,Interval,Success
3000000,37.6369,46.6826,64,1024,Interval,Success
3000000,50.1334,59.2314,512,1,Interval,Success
3000000,22.2879,31.3735,512,4,Interval,Success
3000000,19.8214,29.3777,512,16,Interval,Success
3000000,38.554,47.3198,512,64,Interval,Success
3000000,26.9891,36.5393,512,256,Interval,Success
3000000,4.14179,12.7561,512,1024,Interval,Success
3000000,50.2234,59.364,4096,1,Interval,Success
3000000,21.8875,31.012,4096,4,Interval,Success
3000000,19.6937,28.2695,4096,16,Interval,Success
3000000,6.27632,15.016,4096,64,Interval,Success
3000000,2.32515,11.2136,4096,256,Interval,Success
3000000,7.82,16.6182,4096,1024,Interval,Success
3000000,52.8004,61.816,32768,1,Interval,Success
3000000,20.8456,29.9904,32768,4,Interval,Success
3000000,7.99549,16.5664,32768,16,Interval,Success
3000000,4.80138,14.0248,32768,64,Interval,Success
3000000,11.7055,20.2957,32768,256,Interval,Success
3000000,49.1035,58.1399,32768,1024,Interval,Success
5000000,1302.8,1317.07,1,1,Interval,Success
5000000,521.445,537.351,1,4,Interval,Success
5000000,418.999,434.173,1,16,Interval,Success
5000000,205.04,220.113,1,64,Interval,Success
5000000,59.0818,73.3662,1,256,Interval,Success
5000000,84.9184,99.4959,1,1024,Interval,Success
5000000,163.575,178.431,8,1,Interval,Success
5000000,69.8753,84.6684,8,4,Interval,Success
5000000,58.5223,73.1967,8,16,Interval,Success
5000000,59.0162,74.9047,8,64,Interval,Success
5000000,67.5043,82.5751,8,256,Interval,Success
5000000,68.0389,83.0939,8,1024,Interval,Success
5000000,83.7007,98.27,64,1,Interval,Success
5000000,40.7289,55.3804,64,4,Interval,Success
5000000,32.6307,47.6839,64,16,Interval,Success
5000000,67.4669,82.0093,64,64,Interval,Success
5000000,67.9078,82.4878,64,256,Interval,Success
5000000,66.4925,81.0326,64,1024,Interval,Success
5000000,83.5711,97.9601,512,1,Interval,Success
5000000,37.5893,52.3369,512,4,Interval,Success
5000000,33.1492,47.8121,512,16,Interval,Success
5000000,70.0907,84.7662,512,64,Interval,Success
5000000,62.2187,76.4896,512,256,Interval,Success
5000000,15.7668,30.439,512,1024,Interval,Success
5000000,83.559,98.1724,4096,1,Interval,Success
5000000,36.675,52.8783,4096,4,Interval,Success
5000000,32.5835,47.3632,4096,16,Interval,Success
5000000,32.6737,47.5193,4096,64,Interval,Success
5000000,5.12496,19.935,4096,256,Interval,Success
5000000,8.44765,22.9944,4096,1024,Interval,Success
5000000,85.9944,102.295,32768,1,Interval,Success
5000000,36.1565,51.6219,32768,4,Interval,Success
5000000,13.0354,27.2828,32768,16,Interval,Success
5000000,5.73754,20.1915,32768,64,Interval,Success
5000000,12.37,26.9636,32768,256,Interval,Success
5000000,50.3335,64.9367,32768,1024,Interval,Success
7000000,1824.43,1844.52,1,1,Interval,Success
7000000,730.156,750.206,1,4,Interval,Success
7000000,588.064,607.599,1,16,Interval,Success
7000000,286.406,308.22,1,64,Interval,Success
7000000,81.3944,101.392,1,256,Interval,Success
7000000,119.017,139.388,1,1024,Interval,Success
7000000,229.202,249.255,8,1,Interval,Success
7000000,100.008,120.306,8,4,Interval,Success
7000000,80.7278,102.46,8,16,Interval,Success
7000000,84.1752,104.793,8,64,Interval,Success
7000000,98.2371,119.767,8,256,Interval,Success
7000000,94.4571,114.317,8,1024,Interval,Success
7000000,118.165,138.233,64,1,Interval,Success
7000000,57.9515,79.5813,64,4,Interval,Success
7000000,45.1824,65.4129,64,16,Interval,Success
7000000,95.5104,115.786,64,64,Interval,Success
7000000,95.0012,114.997,64,256,Interval,Success
7000000,93.2073,113.242,64,1024,Interval,Success
7000000,117.83,138.103,512,1,Interval,Success
7000000,55.8001,76.0152,512,4,Interval,Success
7000000,45.5105,67.27,512,16,Interval,Success
7000000,92.2215,112.237,512,64,Interval,Success
7000000,89.2771,110.756,512,256,Interval,Success
7000000,36.7812,56.3555,512,1024,Interval,Success
7000000,117.272,136.987,4096,1,Interval,Success
7000000,54.0714,74.4901,4096,4,Interval,Success
7000000,45.7845,66.4808,4096,16,Interval,Success
7000000,70.3379,90.3609,4096,64,Interval,Success
7000000,14.7447,37.0096,4096,256,Interval,Success
7000000,9.35184,29.329,4096,1024,Interval,Success
7000000,119.945,140.75,32768,1,Interval,Success
7000000,52.2293,72.1516,32768,4,Interval,Success
7000000,21.8417,41.5362,32768,16,Interval,Success
7000000,6.99782,26.9486,32768,64,Interval,Success
7000000,13.039,35.3222,32768,256,Interval,Success
7000000,51.7561,71.7839,32768,1024,Interval,Success
9000000,2343.94,2371.64,1,1,Interval,Success
9000000,938.61,964.285,1,4,Interval,Success
9000000,754.268,781.28,1,16,Interval,Success
9000000,367.764,394.182,1,64,Interval,Success
9000000,104.161,132.303,1,256,Interval,Success
9000000,153.467,180.254,1,1024,Interval,Success
9000000,294.459,320.385,8,1,Interval,Success
9000000,126.139,151.804,8,4,Interval,Success
9000000,103.098,130.234,8,16,Interval,Success
9000000,116.694,142.684,8,64,Interval,Success
9000000,123.701,149.465,8,256,Interval,Success
9000000,123.809,149.424,8,1024,Interval,Success
9000000,150.643,176.157,64,1,Interval,Success
9000000,71.5112,97.045,64,4,Interval,Success
9000000,58.9576,84.1054,64,16,Interval,Success
9000000,122.755,148.523,64,64,Interval,Success
9000000,123.564,149.313,64,256,Interval,Success
9000000,120.35,145.914,64,1024,Interval,Success
9000000,150.467,177.344,512,1,Interval,Success
9000000,69.0373,94.6661,512,4,Interval,Success
9000000,58.2989,83.9339,512,16,Interval,Success
9000000,120.081,145.782,512,64,Interval,Success
9000000,118.225,145.757,512,256,Interval,Success
9000000,61.3529,86.9845,512,1024,Interval,Success
9000000,150.015,175.922,4096,1,Interval,Success
9000000,65.8874,90.6392,4096,4,Interval,Success
9000000,59.1336,85.7061,4096,16,Interval,Success
9000000,108.726,134.384,4096,64,Interval,Success
9000000,29.5752,55.6766,4096,256,Interval,Success
9000000,10.0462,34.7469,4096,1024,Interval,Success
9000000,152.731,178.812,32768,1,Interval,Success
9000000,65.9345,91.5574,32768,4,Interval,Success
9000000,33.8372,59.421,32768,16,Interval,Success
9000000,8.77437,37.2348,32768,64,Interval,Success
9000000,12.8232,38.4413,32768,256,Interval,Success
9000000,52.9096,77.9433,32768,1024,Interval,Success
15000000,311.523,354.387,65535,1024,Interval,Success
20000000,321.133,379.902,65535,1024,Interval,Success
25000000,441.138,511.406,65535,1024,Interval,Success
30000000,454.2,543.517,65535,1024,Interval,Success
35000000,583.17,681.977,65535,1024,Interval,Success
40000000,599.365,713.674,65535,1024,Interval,Success
45000000,737.901,867.049,65535,1024,Interval,Success
50000000,758.176,901.553,65535,1024,Interval,Success
55000000,905.087,1059.89,65535,1024,Interval,Success
60000000,928.689,1108.04,65535,1024,Interval,Success
65000000,1083.02,1284.25,65535,1024,Interval,Success
70000000,1047.05,1261.36,65535,1024,Interval,Success
75000000,1199.37,1431.05,65535,1024,Interval,Success
80000000,1216.81,1459.91,65535,1024,Interval,Success
85000000,0,0,65535,1024,Interval,Allocation Failure: gpu
90000000,0,0,65535,1024,Interval,Allocation Failure: gpu
95000000,0,0,65535,1024,Interval,Allocation Failure: gpu
100000000,0,0,65535,1024,Interval,Allocation Failure: gpu


1000000,15,Success
3000000,16,Success
5000000,15,Success
7000000,31,Success
9000000,16,Success
15000000,47,Success
20000000,62,Success
25000000,62,Success
30000000,78,Success
35000000,109,Success
40000000,109,Success
45000000,126,Success
50000000,141,Success
55000000,156,Success
60000000,156,Success
65000000,188,Success
70000000,187,Success
75000000,203,Success
80000000,219,Success
85000000,218,Success
90000000,234,Success
95000000,0,Allocation Failure: host
100000000,0,Allocation Failure: host
