Device Name:         NVS 5400M,,,,,,,,,,,,,,,,,,,,,,,,
Cuda Version:        2.1,,,,,,,,,,,,,,,,,,,,,,,,
Multiprocessors:     2,,,,,,,,,,,,,,,,,,,,,,,,
Clock Rate:          950 mHz,,,,,,,,,,,,,,,,,,,,,,,,
Total Global Memory: 1073 MB,,,,,,,,,,,,,,,,,,,,,,,,
Warp Size:           32,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads/Block:   1024,,,,,,,,,,,,,,,,,,,,,,,,
Max Threads-Dim:     1024 x 1024 x 64,,,,,,,,,,,,,,,,,,,,,,,,
Max Grid Size:       65535 x 65535 x 65535,,,,,,,,,,,,,,,,,,,,,,,,
Size per element:    4 bytes,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10000000,101.249,131.937,15,4,Striding,Success,,128,0.397914926,0.636953145,0.783758501,0.9046499,0.843062547,0.84306484,0.847842378,0.902574375,0.888751276,0.920668108,0.84106343,0.835127061,0.925773842,0.843911721,0.90421979,0.820238187
10000000,50.4361,80.3164,15,8,Striding,Success,,256,0.540889502,0.764710816,0.896669019,0.830613743,0.943855803,0.843117577,0.841869711,0.847258436,0.850349466,0.851847272,0.920632564,0.932678653,0.927399572,0.856606787,0.832704328,0.837529989
10000000,26.1695,55.7056,15,16,Striding,Success,,512,0.732735799,0.830395697,0.852451623,0.878070059,0.84309694,0.882027411,0.847582749,0.934489287,0.941759754,0.862575093,0.899880983,0.930872227,0.847318646,0.83002217,0.786115676,0.725776054
10000000,13.7435,45.1669,15,32,Striding,Success,,1024,0.79014712,0.852104836,0.840967601,0.875617169,0.842913544,0.844833976,0.87390656,0.844833976,0.95108654,0.887187016,0.818719628,0.892101734,0.79194768,0.682835928,0.628928266,0.451714621
10000000,7.63331,36.0461,15,64,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.18179,34.2674,15,128,Striding,Success,,,,,,,,,,,,,,,,,,
10000000,5.74234,37.3218,15,256,Striding,Success,,,1,3,7,15,31,63,127,255,511,1023,2047,4095,8191,16383,32767,65535
10000000,5.10502,35.3047,15,512,Striding,Success,,1,0.011314075,0.03370133,0.070475688,0.110316751,0.076755092,0.075821131,0.076454862,0.076820522,0.076917733,0.077007537,0.07696471,0.076964902,0.076891405,0.076448263,0.076379513,0.115740309
10000000,5.13309,35.4036,15,1024,Striding,Success,,2,0.022344436,0.059927121,0.110979447,0.153374233,0.149383192,0.151992077,0.153252917,0.153788149,0.154064061,0.154064827,0.154070186,0.153798068,0.153002552,0.151814179,0.193272858,0.226608187
10000000,403.882,432.459,31,1,Striding,Success,,4,0.041148767,0.109233393,0.154239599,0.306175863,0.299337595,0.30442895,0.306524018,0.307732015,0.308135779,0.308331924,0.307463427,0.305991511,0.303689336,0.308608177,0.461166782,0.457237255
