%time,field.O_x,field.O_y,field.O_t,field.I_t,field.Co_I_t,field.G_x,field.G_y,field.Co_gps_x,field.Co_gps_y
3082,-6.27163,-1.77367,0.147776,-0.0617258,0.001225,-7.27711,-0.827276,0.0001,0.0004
3083,-6.24859,-1.77034,0.154189,-0.0493111,0.001225,-7.27711,-0.827276,0.0001,0.0004
3084,-6.24277,-1.76951,0.15606,-0.0458637,0.001225,-7.27711,-0.827276,0.0001,0.0004
3085,-6.18875,-1.75963,0.182723,-0.0187824,0.001225,-7.27711,-0.827276,0.0001,0.0004
3086,-6.17403,-1.75703,0.191413,-0.0106454,0.001225,-7.27711,-0.827276,0.0001,0.0004
3087,-6.15009,-1.75233,0.204349,0.00174751,0.001225,-7.27711,-0.827276,0.0001,0.0004
3088,-6.14177,-1.75057,0.208901,0.00587967,0.001225,-7.27711,-0.827276,0.0001,0.0004
3089,-6.13964,-1.7501,0.210079,0.00691886,0.001225,-7.25939,-0.82751,0.0001,0.0004
3090,-5.05773,-1.48548,0.211613,-0.0347098,0.001225,-6.02953,-0.777346,0.0001,0.0016
3091,-5.03719,-1.48091,0.211613,-0.0355116,0.001225,-6.02953,-0.777346,0.0001,0.0016
3092,-5.01851,-1.47675,0.211613,-0.0365283,0.001225,-6.02953,-0.777346,0.0001,0.0016
3093,-5.00095,-1.47285,0.211613,-0.0370856,0.001225,-5.94697,-0.766476,0.0001,0.0016
3094,-4.98167,-1.46855,0.210797,-0.0376552,0.001225,-5.85628,-0.754534,0.0001,0.0016
3095,-4.96471,-1.46479,0.210079,-0.0382953,0.001225,-5.85628,-0.754534,0.0001,0.0016
3096,-4.94465,-1.46089,0.210079,-0.0389983,0.001225,-5.85628,-0.754534,0.0001,0.0016
3097,-4.92834,-1.45772,0.210079,-0.0392924,0.001225,-5.85628,-0.754534,0.0001,0.0016
3098,-4.90774,-1.45312,0.209207,-0.0397578,0.001225,-5.85628,-0.754534,0.0001,0.0016
3099,-4.87137,-1.445,0.208545,-0.0407765,0.001225,-5.85628,-0.754534,0.0001,0.0016
3100,-4.85686,-1.44173,0.208545,-0.0413906,0.001225,-5.85628,-0.754534,0.0001,0.0016
3101,-4.83526,-1.4375,0.208545,-0.0421434,0.001225,-5.85628,-0.754534,0.0001,0.0016
3102,-4.82148,-1.4348,0.208545,-0.0424665,0.001225,-5.78495,-0.758352,0.0001,0.0009
3103,-4.80012,-1.42993,0.207589,-0.0428803,0.001225,-5.66832,-0.764596,0.0001,0.0009
3104,-4.78722,-1.42702,0.207011,-0.0433051,0.001225,-5.66832,-0.764596,0.0001,0.0009
3105,-4.76533,-1.42269,0.207011,-0.0439548,0.001225,-5.66832,-0.764596,0.0001,0.0009
3106,-4.73183,-1.4155,0.207011,-0.0444511,0.001225,-5.66832,-0.764596,0.0001,0.0009
3107,-4.72953,-1.41498,0.207011,-0.0444154,0.001225,-5.66832,-0.764596,0.0001,0.0009
3108,-4.69996,-1.40915,0.205956,-0.0440595,0.001225,-5.66832,-0.764596,0.0001,0.0009
3109,-4.69197,-1.40773,0.205477,-0.0437584,0.001225,-5.66832,-0.764596,0.0001,0.0009
3110,-4.66729,-1.40218,0.205477,-0.043236,0.001225,-5.66832,-0.764596,0.0001,0.0009
3111,-4.65672,-1.39981,0.205477,-0.0432291,0.001225,-5.61235,-0.75983,0.0001,0.0009
3112,-4.63061,-1.39474,0.206579,-0.0430207,0.001225,-5.47979,-0.748544,0.0001,0.0009
3113,-4.60252,-1.38885,0.207011,-0.042228,0.001225,-5.47979,-0.748544,0.0001,0.0009
3114,-4.59224,-1.38661,0.207011,-0.0420711,0.001225,-5.47979,-0.748544,0.0001,0.0009
3115,-4.55502,-1.37856,0.208072,-0.0410192,0.001225,-5.47979,-0.748544,0.0001,0.0009
3116,-4.55244,-1.378,0.208173,-0.0407847,0.001225,-5.47979,-0.748544,0.0001,0.0009
3117,-4.51168,-1.36925,0.209738,-0.0338068,0.001225,-5.47979,-0.748544,0.0001,0.0009
3118,-4.50273,-1.36732,0.210079,-0.0319186,0.001225,-5.47979,-0.748544,0.0001,0.0009
3119,-4.47079,-1.36053,0.216167,-0.0259423,0.001225,-5.47979,-0.748544,0.0001,0.0009
3120,-4.46253,-1.35871,0.217749,-0.0246448,0.001225,-5.46256,-0.747165,0.0001,0.0004
3121,-4.43181,-1.35124,0.225164,-0.0197004,0.001225,-5.39498,-0.741757,0.0001,0.0004
3122,-4.40367,-1.34486,0.230374,-0.015322,0.001225,-5.39498,-0.741757,0.0001,0.0004
3123,-4.3935,-1.3426,0.232052,-0.0139852,0.001225,-5.39498,-0.741757,0.0001,0.0004
3124,-4.35973,-1.33425,0.239089,-0.013158,0.001225,-5.39498,-0.741757,0.0001,0.0004
3125,-4.35746,-1.33366,0.239588,-0.01322,0.001225,-5.39498,-0.741757,0.0001,0.0004
3126,-4.32318,-1.32562,0.242094,-0.0135676,0.001225,-5.39498,-0.741757,0.0001,0.0004
3127,-4.31885,-1.32462,0.242293,-0.0134571,0.001225,-5.39498,-0.741757,0.0001,0.0004
3128,-4.29011,-1.31793,0.242293,-0.0132493,0.001225,-5.39498,-0.741757,0.0001,0.0004
3129,-4.26931,-1.31256,0.243117,-0.0134717,0.001225,-5.22101,-0.731659,0.0001,0.0004
3130,-4.25738,-1.30939,0.243687,-0.0134284,0.001225,-5.121,-0.725855,0.0001,0.0004
3131,-4.2327,-1.30361,0.243827,-0.0129979,0.001225,-5.121,-0.725855,0.0001,0.0004
3132,-4.22378,-1.30156,0.243827,-0.0130504,0.001225,-5.121,-0.725855,0.0001,0.0004
3133,-4.19225,-1.29342,0.243827,-0.013429,0.001225,-5.121,-0.725855,0.0001,0.0004
3134,-4.19006,-1.29285,0.243827,-0.0134485,0.001225,-5.121,-0.725855,0.0001,0.0004
3135,-4.16461,-1.28615,0.243827,-0.0139587,0.001225,-5.121,-0.725855,0.0001,0.0004
3136,-4.14642,-1.28147,0.243827,-0.0140733,0.001225,-5.121,-0.725855,0.0001,0.0004
3137,-4.1303,-1.27732,0.243827,-0.0142431,0.001225,-5.121,-0.725855,0.0001,0.0004
3138,-4.10692,-1.27145,0.243827,-0.0144961,0.001225,-5.06332,-0.721509,0.0004,0.0004
3139,-4.09349,-1.26809,0.243827,-0.0145017,0.001225,-5.03026,-0.719018,0.0004,0.0004
3140,-4.06582,-1.26123,0.243827,-0.0142922,0.001225,-5.03004,-0.719001,0.0004,0.0004
3141,-4.0564,-1.2589,0.243827,-0.0145275,0.001225,-5.03004,-0.719001,0.0004,0.0004
3142,-4.02055,-1.25002,0.243827,-0.015183,0.001225,-5.03004,-0.719001,0.0004,0.0004
3143,-4.01807,-1.2494,0.243827,-0.0152186,0.001225,-5.03004,-0.719001,0.0004,0.0004
3144,-3.98222,-1.24052,0.243827,-0.0153251,0.001225,-5.03004,-0.719001,0.0004,0.0004
3145,-3.9607,-1.23512,0.243827,-0.0154995,0.001225,-5.03004,-0.719001,0.0004,0.0004
3146,-3.94612,-1.23147,0.243827,-0.0158934,0.001225,-5.03004,-0.719001,0.0004,0.0004
3147,-3.91968,-1.22492,0.243827,-0.01666,0.001225,-4.85787,-0.697623,0.0004,0.0004
3148,-3.90904,-1.22228,0.243827,-0.016839,0.001225,-4.78084,-0.688058,0.0004,0.0004
3149,-3.87913,-1.21478,0.243827,-0.0167894,0.001225,-4.75869,-0.685309,0.0004,0.0004
3150,-3.87294,-1.21323,0.243827,-0.016811,0.001225,-4.75869,-0.685309,0.0004,0.0004
3151,-3.83863,-1.20463,0.243827,-0.0169157,0.001225,-4.75869,-0.685309,0.0004,0.0004
3152,-3.83254,-1.2031,0.243827,-0.0169585,0.001225,-4.75869,-0.685309,0.0004,0.0004
3153,-3.80074,-1.19513,0.243827,-0.0174404,0.001225,-4.75869,-0.685309,0.0004,0.0004
3154,-3.77647,-1.18897,0.243827,-0.0179054,0.001225,-4.75869,-0.685309,0.0004,0.0004
3155,-3.76563,-1.18621,0.243827,-0.0178151,0.001225,-4.75869,-0.685309,0.0004,0.0004
3156,-3.73621,-1.17967,0.243827,-0.0179721,0.001225,-4.69964,-0.680302,0.0001,0.0004
3157,-3.7294,-1.17815,0.243827,-0.0178315,0.001225,-4.6824,-0.67884,0.0001,0.0004
3158,-3.69691,-1.16991,0.243827,-0.018221,0.001225,-4.66554,-0.677411,0.0001,0.0004
3159,-3.6874,-1.1675,0.244128,-0.0183046,0.001225,-4.66554,-0.677411,0.0001,0.0004
3160,-3.65918,-1.16033,0.245361,-0.0181329,0.001225,-4.66554,-0.677411,0.0001,0.0004
3161,-3.65356,-1.1589,0.245361,-0.018144,0.001225,-4.66554,-0.677411,0.0001,0.0004
3162,-3.63285,-1.15364,0.245361,-0.0186129,0.001225,-4.66554,-0.677411,0.0001,0.0004
3163,-3.60544,-1.14668,0.245361,-0.0190662,0.001225,-4.66554,-0.677411,0.0001,0.0004
3164,-3.59774,-1.14473,0.245361,-0.0192902,0.001225,-4.66554,-0.677411,0.0001,0.0004
3165,-3.56615,-1.13671,0.245361,-0.020076,0.001225,-4.49475,-0.66217,0.0001,0.0004
3166,-3.55278,-1.13334,0.245361,-0.0198465,0.001225,-4.39628,-0.653382,0.0001,0.0004
3167,-3.52654,-1.12676,0.245361,-0.0197801,0.001225,-4.39628,-0.653382,0.0001,0.0004
3168,-3.51601,-1.12412,0.245361,-0.0198628,0.001225,-4.39628,-0.653382,0.0001,0.0004
3169,-3.49044,-1.11771,0.245361,-0.0202847,0.001225,-4.39628,-0.653382,0.0001,0.0004
3170,-3.47926,-1.11491,0.245361,-0.0203874,0.001225,-4.39628,-0.653382,0.0001,0.0004
3171,-3.45434,-1.10866,0.245361,-0.0207417,0.001225,-4.39628,-0.653382,0.0001,0.0004
3172,-3.42472,-1.10104,0.245361,-0.0211843,0.001225,-4.39628,-0.653382,0.0001,0.0004
3173,-3.42022,-1.09988,0.245361,-0.0212876,0.001225,-4.39628,-0.653382,0.0001,0.0004
3174,-3.38729,-1.0913,0.245361,-0.0214893,0.001225,-4.34756,-0.641899,0.0004,0.0004
3175,-3.37482,-1.08842,0.245361,-0.0214819,0.001225,-4.31938,-0.635255,0.0004,0.0004
3176,-3.35383,-1.0836,0.245361,-0.0213882,0.001225,-4.31938,-0.635255,0.0004,0.0004
3177,-3.34141,-1.08031,0.245361,-0.021211,0.001225,-4.31938,-0.635255,0.0004,0.0004
3178,-3.3217,-1.0751,0.245361,-0.0212744,0.001225,-4.31938,-0.635255,0.0004,0.0004
3179,-3.30841,-1.07164,0.245977,-0.021606,0.001225,-4.31938,-0.635255,0.0004,0.0004
3180,-3.28857,-1.06646,0.246895,-0.0217807,0.001225,-4.31938,-0.635255,0.0004,0.0004
3181,-3.25641,-1.05906,0.246895,-0.0218808,0.001225,-4.31938,-0.635255,0.0004,0.0004
3182,-3.24024,-1.05492,0.246218,-0.0220157,0.001225,-4.31938,-0.635255,0.0004,0.0004
3183,-3.22119,-1.05003,0.245361,-0.0221408,0.001225,-4.17359,-0.625525,0.0004,0.0004
3184,-3.20541,-1.04598,0.245361,-0.0224614,0.001225,-4.05376,-0.617527,0.0004,0.0004
3185,-3.18707,-1.04126,0.245361,-0.0226505,0.001225,-4.05376,-0.617527,0.0004,0.0004
3186,-3.17032,-1.037,0.245361,-0.0230338,0.001225,-4.05376,-0.617527,0.0004,0.0004
3187,-3.15196,-1.03235,0.245361,-0.0231603,0.001225,-4.05376,-0.617527,0.0004,0.0004
3188,-3.13903,-1.02906,0.245361,-0.0229302,0.001225,-4.05376,-0.617527,0.0004,0.0004
3189,-3.10703,-1.02099,0.245361,-0.0236553,0.001225,-4.05376,-0.617527,0.0004,0.0004
3190,-3.08954,-1.01661,0.245361,-0.0239365,0.001225,-4.01472,-0.618647,0.0004,0.0004
3191,-3.06974,-1.01171,0.245361,-0.0243101,0.001225,-3.97198,-0.619872,0.0004,0.0004
3192,-3.05245,-1.00742,0.245361,-0.0246516,0.001225,-3.97198,-0.619872,0.0004,0.0004
3193,-3.03187,-1.00232,0.245361,-0.0246406,0.001225,-3.97198,-0.619872,0.0004,0.0004
3194,-3.01536,-0.998232,0.245361,-0.0249133,0.001225,-3.97198,-0.619872,0.0004,0.0004
3195,-2.99329,-0.992826,0.245361,-0.0254983,0.001225,-3.97198,-0.619872,0.0004,0.0004
3196,-2.9579,-0.984105,0.245361,-0.0259501,0.001225,-3.97198,-0.619872,0.0004,0.0004
3197,-2.95543,-0.983492,0.245361,-0.0260445,0.001225,-3.97198,-0.619872,0.0004,0.0004
3198,-2.91829,-0.9736,0.245361,-0.0263856,0.001225,-3.97198,-0.619872,0.0004,0.0004
3199,-2.90423,-0.969675,0.245361,-0.0268055,0.001225,-3.86859,-0.606521,0.0004,0.0004
3200,-2.88157,-0.963993,0.245361,-0.0275942,0.001225,-3.70267,-0.585095,0.0004,0.0004
3201,-2.86813,-0.960624,0.245361,-0.0275775,0.001225,-3.70267,-0.585095,0.0004,0.0004
3202,-2.84475,-0.954761,0.245361,-0.0275957,0.001225,-3.70267,-0.585095,0.0004,0.0004
3203,-2.83203,-0.951573,0.245361,-0.0274164,0.001225,-3.70267,-0.585095,0.0004,0.0004
3204,-2.80841,-0.946262,0.245361,-0.0276714,0.001225,-3.70267,-0.585095,0.0004,0.0004
3205,-2.77591,-0.938279,0.245361,-0.0281927,0.001225,-3.70267,-0.585095,0.0004,0.0004
3206,-2.77359,-0.937682,0.245361,-0.0281838,0.001225,-3.70267,-0.585095,0.0004,0.0004
3207,-2.73938,-0.928799,0.245361,-0.0279571,0.001225,-3.70267,-0.585095,0.0004,0.0004
3208,-2.72954,-0.926235,0.245361,-0.0277816,0.001225,-3.67802,-0.584915,0.0001,0.0004
3209,-2.70584,-0.920053,0.245361,-0.0281391,0.001225,-3.61843,-0.58448,0.0001,0.0004
3210,-2.69642,-0.917597,0.245361,-0.0281836,0.001225,-3.61843,-0.58448,0.0001,0.0004
3211,-2.6711,-0.911843,0.245361,-0.0280602,0.001225,-3.61843,-0.58448,0.0001,0.0004
3212,-2.64559,-0.905547,0.245361,-0.0284057,0.001225,-3.61843,-0.58448,0.0001,0.0004
3213,-2.63625,-0.903147,0.245361,-0.0284374,0.001225,-3.61843,-0.58448,0.0001,0.0004
3214,-2.61232,-0.897043,0.245361,-0.0287491,0.001225,-3.61843,-0.58448,0.0001,0.0004
3215,-2.6079,-0.89592,0.245361,-0.0288081,0.001225,-3.61843,-0.58448,0.0001,0.0004
3216,-2.57321,-0.887203,0.245361,-0.029168,0.001225,-3.61843,-0.58448,0.0001,0.0004
3217,-2.56562,-0.885299,0.245361,-0.0292245,0.001225,-3.56902,-0.576704,0.0001,0.0004
3218,-2.53721,-0.878086,0.245361,-0.0291886,0.001225,-3.37657,-0.546418,0.0001,0.0004
3219,-2.51452,-0.872326,0.245361,-0.0291582,0.001225,-3.37657,-0.546418,0.0001,0.0004
3220,-2.50133,-0.868978,0.245361,-0.0292698,0.001225,-3.37657,-0.546418,0.0001,0.0004
3221,-2.47515,-0.86233,0.245361,-0.0295791,0.001225,-3.37657,-0.546418,0.0001,0.0004
3222,-2.46561,-0.859908,0.245361,-0.0296734,0.001225,-3.37657,-0.546418,0.0001,0.0004
3223,-2.43152,-0.851343,0.245361,-0.0296126,0.001225,-3.37657,-0.546418,0.0001,0.0004
3224,-2.42904,-0.850721,0.245361,-0.029623,0.001225,-3.37657,-0.546418,0.0001,0.0004
3225,-2.39145,-0.841395,0.245361,-0.030619,0.001225,-3.37657,-0.546418,0.0001,0.0004
3226,-2.38711,-0.840319,0.245361,-0.0307094,0.001225,-3.3658,-0.546052,0.0001,0.0004
3227,-2.35271,-0.831895,0.245361,-0.0313701,0.001225,-3.2832,-0.543245,0.0001,0.0004
3228,-2.32869,-0.825955,0.245361,-0.0315255,0.001225,-3.2832,-0.543245,0.0001,0.0004
3229,-2.31474,-0.822498,0.245361,-0.0314968,0.001225,-3.2832,-0.543245,0.0001,0.0004
3230,-2.2842,-0.814849,0.245361,-0.0313802,0.001225,-3.2832,-0.543245,0.0001,0.0004
3231,-2.27806,-0.813309,0.245361,-0.0314195,0.001225,-3.2832,-0.543245,0.0001,0.0004
3232,-2.24436,-0.80476,0.245361,-0.0316992,0.001225,-3.2832,-0.543245,0.0001,0.0004
3233,-2.24173,-0.804092,0.245361,-0.0317144,0.001225,-3.2832,-0.543245,0.0001,0.0004
3234,-2.20862,-0.795466,0.245361,-0.0316044,0.001225,-3.2832,-0.543245,0.0001,0.0004
3235,-2.19108,-0.790828,0.245361,-0.0315895,0.001225,-3.14166,-0.533359,0.0001,0.0004
3236,-2.17561,-0.786736,0.245361,-0.0316385,0.001225,-3.01688,-0.524644,0.0001,0.0004
3237,-2.15421,-0.781811,0.245361,-0.031875,0.001225,-3.01688,-0.524644,0.0001,0.0004
3238,-2.14221,-0.779052,0.245361,-0.031596,0.001225,-3.01688,-0.524644,0.0001,0.0004
3239,-2.11771,-0.772571,0.245361,-0.0313782,0.001225,-3.01688,-0.524644,0.0001,0.0004
3240,-2.11007,-0.770551,0.245361,-0.0313803,0.001225,-3.01688,-0.524644,0.0001,0.0004
3241,-2.08599,-0.764211,0.245361,-0.0313081,0.001225,-3.01688,-0.524644,0.0001,0.0004
3242,-2.08374,-0.763694,0.24545,-0.031266,0.001225,-3.01688,-0.524644,0.0001,0.0004
3243,-2.05182,-0.756436,0.24688,-0.0314022,0.001225,-3.01688,-0.524644,0.0001,0.0004
3244,-2.03078,-0.751035,0.246895,-0.0313841,0.001225,-2.97204,-0.520163,0.0001,0.0004
3245,-2.01735,-0.747579,0.246895,-0.031239,0.001225,-2.93974,-0.516935,0.0001,0.0004
3246,-1.98815,-0.740165,0.246895,-0.0302847,0.001225,-2.93257,-0.516218,0.0001,0.0004
3247,-1.98224,-0.738666,0.246895,-0.0300126,0.001225,-2.93257,-0.516218,0.0001,0.0004
3248,-1.94689,-0.729911,0.248357,-0.0291512,0.001225,-2.93257,-0.516218,0.0001,0.0004
3249,-1.94515,-0.729477,0.248429,-0.0290933,0.001225,-2.93257,-0.516218,0.0001,0.0004
3250,-1.90721,-0.71916,0.248429,-0.0276524,0.001225,-2.93257,-0.516218,0.0001,0.0004
3251,-1.90147,-0.717778,0.248655,-0.0272943,0.001225,-2.93257,-0.516218,0.0001,0.0004
3252,-1.86814,-0.709697,0.249963,-0.0233004,0.001225,-2.93257,-0.516218,0.0001,0.0004
3253,-1.84082,-0.702388,0.252115,-0.0176314,0.001225,-2.79275,-0.504929,0.0001,0.0004
3254,-1.82921,-0.699242,0.253031,-0.015068,0.001225,-2.71473,-0.498629,0.0001,0.0004
3255,-1.79637,-0.690577,0.259336,-0.00748012,0.001225,-2.66953,-0.49498,0.0001,0.0004
3256,-1.78929,-0.688651,0.260701,-0.00583509,0.001225,-2.66953,-0.49498,0.0001,0.0004
3257,-1.75354,-0.67895,0.269372,0.00149351,0.001225,-2.66953,-0.49498,0.0001,0.0004
3258,-1.74333,-0.676186,0.271896,0.00329962,0.001225,-2.66953,-0.49498,0.0001,0.0004
3259,-1.71439,-0.668155,0.279109,0.00830649,0.001225,-2.66953,-0.49498,0.0001,0.0004
3260,-1.70599,-0.665826,0.280948,0.00949746,0.001225,-2.66953,-0.49498,0.0001,0.0004
3261,-1.67942,-0.658251,0.286779,0.0109729,0.001225,-2.66953,-0.49498,0.0001,0.0004
3262,-1.65249,-0.650537,0.290425,0.0106361,0.001225,-2.61182,-0.487376,0.0001,0.0004
3263,-1.64544,-0.648484,0.291381,0.010501,0.001225,-2.58926,-0.484405,0.0001,0.0004
3264,-1.61632,-0.639847,0.291381,0.0113476,0.001225,-2.56058,-0.480626,0.0001,0.0004
3265,-1.60428,-0.635978,0.291381,0.0116214,0.001225,-2.56058,-0.480626,0.0001,0.0004
3266,-1.58158,-0.628511,0.291381,0.011169,0.001225,-2.56058,-0.480626,0.0001,0.0004
3267,-1.57376,-0.62618,0.291857,0.0108166,0.001225,-2.56058,-0.480626,0.0001,0.0004
3268,-1.55638,-0.620973,0.292915,0.0107504,0.001225,-2.56058,-0.480626,0.0001,0.0004
3269,-1.54516,-0.617736,0.292409,0.0109412,0.001225,-2.56058,-0.480626,0.0001,0.0004
3270,-1.5224,-0.611206,0.291381,0.0112321,0.001225,-2.56058,-0.480626,0.0001,0.0004
3271,-1.49156,-0.601564,0.29274,0.0106481,0.001225,-2.42029,-0.469625,0.0001,0.0004
3272,-1.48757,-0.600312,0.292915,0.0105964,0.001225,-2.39038,-0.467279,0.0001,0.0004
3273,-1.45076,-0.589142,0.292915,0.0109628,0.001225,-2.29571,-0.459855,0.0001,0.0004
3274,-1.4368,-0.584908,0.292915,0.0110643,0.001225,-2.29571,-0.459855,0.0001,0.0004
3275,-1.41394,-0.577972,0.292915,0.0109726,0.001225,-2.29571,-0.459855,0.0001,0.0004
3276,-1.3993,-0.573543,0.293525,0.0108341,0.001225,-2.29571,-0.459855,0.0001,0.0004
3277,-1.37713,-0.566803,0.294449,0.0107417,0.001225,-2.29571,-0.459855,0.0001,0.0004
3278,-1.36234,-0.562614,0.294449,0.0108134,0.001225,-2.29571,-0.459855,0.0001,0.0004
3279,-1.34216,-0.556899,0.294449,0.0107615,0.001225,-2.24573,-0.448583,0.0001,0.0004
3280,-1.30914,-0.546403,0.294449,0.0105673,0.001225,-2.20625,-0.439679,0.0001,0.0004
3281,-1.29333,-0.541769,0.294449,0.00990316,0.001225,-2.20625,-0.439679,0.0001,0.0004
3282,-1.27533,-0.536513,0.294449,0.00927596,0.001225,-2.20625,-0.439679,0.0001,0.0004
3283,-1.25928,-0.531399,0.293722,0.00858275,0.001225,-2.20625,-0.439679,0.0001,0.0004
3284,-1.24149,-0.525756,0.292915,0.00802424,0.001225,-2.20625,-0.439679,0.0001,0.0004
3285,-1.22463,-0.520898,0.292154,0.00789412,0.001225,-2.20625,-0.439679,0.0001,0.0004
3286,-1.20751,-0.515989,0.291381,0.00772413,0.001225,-2.20625,-0.439679,0.0001,0.0004
3287,-1.1891,-0.51032,0.291381,0.00640526,0.001225,-2.20625,-0.439679,0.0001,0.0004
3288,-1.15188,-0.498918,0.289731,-0.00161425,0.001225,-1.94359,-0.406459,0.0001,0.0004
3289,-1.13487,-0.493787,0.288313,-0.00648023,0.001225,-1.94359,-0.406459,0.0001,0.0004
3290,-1.11341,-0.487375,0.284068,-0.0117415,0.001225,-1.94359,-0.406459,0.0001,0.0004
3291,-1.09607,-0.482343,0.280643,-0.0156911,0.001225,-1.94359,-0.406459,0.0001,0.0004
3292,-1.0738,-0.476265,0.275374,-0.0206589,0.001225,-1.94359,-0.406459,0.0001,0.0004
3293,-1.05714,-0.471888,0.271439,-0.0244282,0.001225,-1.94359,-0.406459,0.0001,0.0004
3294,-1.04009,-0.467123,0.268747,-0.02964,0.001225,-1.94359,-0.406459,0.0001,0.0004
3295,-1.00768,-0.458186,0.261911,-0.0326276,0.001225,-1.94359,-0.406459,0.0001,0.0004
3296,-1.00501,-0.457463,0.261263,-0.0326816,0.001225,-1.94359,-0.406459,0.0001,0.0004
3297,-0.967321,-0.44776,0.255702,-0.0331526,0.001225,-1.85453,-0.387007,0.0001,0.0004
3298,-0.953938,-0.444432,0.254565,-0.0336724,0.001225,-1.85453,-0.387007,0.0001,0.0004
3299,-0.932059,-0.438804,0.254565,-0.0344171,0.001225,-1.85453,-0.387007,0.0001,0.0004
3300,-0.91982,-0.435656,0.254565,-0.034617,0.001225,-1.85453,-0.387007,0.0001,0.0004
3301,-0.897942,-0.429951,0.254565,-0.0346849,0.001225,-1.85453,-0.387007,0.0001,0.0004
3302,-0.886694,-0.427018,0.254565,-0.0347215,0.001225,-1.85453,-0.387007,0.0001,0.0004
3303,-0.865514,-0.421331,0.254565,-0.0351922,0.001225,-1.85453,-0.387007,0.0001,0.0004
3304,-0.835407,-0.413314,0.253604,-0.0357891,0.001225,-1.85453,-0.387007,0.0001,0.0004
3305,-0.833132,-0.412714,0.253495,-0.0357576,0.001225,-1.85453,-0.387007,0.0001,0.0004
3306,-0.800246,-0.404025,0.253031,-0.0357143,0.001225,-1.58651,-0.361425,0.0001,0.0004
3307,-0.791276,-0.401653,0.253031,-0.0358349,0.001225,-1.58651,-0.361425,0.0001,0.0004
3308,-0.767108,-0.39535,0.253031,-0.0362136,0.001225,-1.58651,-0.361425,0.0001,0.0004
3309,-0.758149,-0.393014,0.253031,-0.0363753,0.001225,-1.58651,-0.361425,0.0001,0.0004
3310,-0.732616,-0.386436,0.251883,-0.0366261,0.001225,-1.58651,-0.361425,0.0001,0.0004
3311,-0.706252,-0.37978,0.251497,-0.0367917,0.001225,-1.58651,-0.361425,0.0001,0.0004
3312,-0.696348,-0.377297,0.251497,-0.0367799,0.001225,-1.58651,-0.361425,0.0001,0.0004
3313,-0.660471,-0.368448,0.250391,-0.0372627,0.001225,-1.58651,-0.361425,0.0001,0.0004
3314,-0.657719,-0.367777,0.25028,-0.0373074,0.001225,-1.58651,-0.361425,0.0001,0.0004
3315,-0.619751,-0.357568,0.249963,-0.0373685,0.001225,-1.4987,-0.359382,0.0001,0.0004
3316,-0.612903,-0.355682,0.249963,-0.0374867,0.001225,-1.4987,-0.359382,0.0001,0.0004
3317,-0.581585,-0.348011,0.249963,-0.0384046,0.001225,-1.4987,-0.359382,0.0001,0.0004
3318,-0.557262,-0.342039,0.249256,-0.0389243,0.001225,-1.4987,-0.359382,0.0001,0.0004
3319,-0.542882,-0.338524,0.248676,-0.0392309,0.001225,-1.4987,-0.359382,0.0001,0.0004
3320,-0.520907,-0.332477,0.248429,-0.0397662,0.001225,-1.4987,-0.359382,0.0001,0.0004
3321,-0.513286,-0.330287,0.248429,-0.0398098,0.001225,-1.4987,-0.359382,0.0001,0.0004
3322,-0.481105,-0.321991,0.248429,-0.0403013,0.001225,-1.4987,-0.359382,0.0001,0.0004
3323,-0.478562,-0.321345,0.248429,-0.0403387,0.001225,-1.4987,-0.359382,0.0001,0.0004
3324,-0.443249,-0.312276,0.248429,-0.0409531,0.001225,-1.21677,-0.340944,0.0001,0.0004
3325,-0.440337,-0.311526,0.248429,-0.0409753,0.001225,-1.21677,-0.340944,0.0001,0.0004
3326,-0.409978,-0.304547,0.248429,-0.0409628,0.001225,-1.21677,-0.340944,0.0001,0.0004
3327,-0.389191,-0.299135,0.247576,-0.0410854,0.001225,-1.21677,-0.340944,0.0001,0.0004
3328,-0.376951,-0.295908,0.246991,-0.0410505,0.001225,-1.21677,-0.340944,0.0001,0.0004
3329,-0.351758,-0.289415,0.246895,-0.0410358,0.001225,-1.21677,-0.340944,0.0001,0.0004
3330,-0.342369,-0.287,0.246895,-0.0412194,0.001225,-1.21677,-0.340944,0.0001,0.0004
3331,-0.3101,-0.2787,0.246895,-0.0414576,0.001225,-1.21677,-0.340944,0.0001,0.0004
3332,-0.307662,-0.278073,0.246895,-0.0415079,0.001225,-1.21677,-0.340944,0.0001,0.0004
3333,-0.271801,-0.268965,0.246895,-0.0423447,0.001225,-1.13598,-0.32007,0.0001,0.0004
3334,-0.24862,-0.263138,0.245919,-0.0428391,0.001225,-1.13598,-0.32007,0.0001,0.0004
3335,-0.235496,-0.259861,0.245361,-0.0427972,0.001225,-1.13598,-0.32007,0.0001,0.0004
3336,-0.212032,-0.253978,0.245361,-0.0428985,0.001225,-1.13598,-0.32007,0.0001,0.0004
3337,-0.199398,-0.25081,0.245361,-0.0430744,0.001225,-1.13598,-0.32007,0.0001,0.0004
3338,-0.170969,-0.243756,0.244185,-0.0433272,0.001225,-1.13598,-0.32007,0.0001,0.0004
3339,-0.162309,-0.241621,0.243827,-0.0435346,0.001225,-1.13598,-0.32007,0.0001,0.0004
3340,-0.126521,-0.232648,0.243827,-0.0444,0.001225,-1.13598,-0.32007,0.0001,0.0004
